female;village;village_lang;year_of_birth;azerikum;avar;rus;archi;lak;aghul;azeri;lezgi;chirag;tabassaran;kum;mehweb;dargwa;rutul;tsakhur;georgian;uzbe;kajtag;chechen;botlikh;shukty;tsudakhar;mugi;adyghe;gapshima;osetin;armenian;andi;rikvani;zilo;mekegi;ingush;close_multiling_list;personal;multiling;multiling_withoutrus;close_multiling;far_multiling;far_multiling_list
1;chabanmakhi;dargwa;1960;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;4;3;3;0;
0;chabanmakhi;dargwa;1962;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1963;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;1;1;0;0;0;
1;chabanmakhi;dargwa;1963;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1966;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;1;1;0;0;0;
1;chabanmakhi;dargwa;1966;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1966;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
0;chabanmakhi;dargwa;1966;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;3;2;2;0;
0;chabanmakhi;dargwa;1967;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1968;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1968;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;3;2;2;0;
1;chabanmakhi;dargwa;1969;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1969;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;1;2;1;1;0;
1;chabanmakhi;dargwa;1971;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
0;chabanmakhi;dargwa;1972;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1972;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
0;chabanmakhi;dargwa;1973;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1973;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;1;1;0;0;0;
0;chabanmakhi;dargwa;1974;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1975;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1975;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1975;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1975;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1976;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1976;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
1;chabanmakhi;dargwa;1976;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
1;chabanmakhi;dargwa;1977;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1977;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
0;chabanmakhi;dargwa;1978;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1978;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1978;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;1;3;2;2;0;
0;chabanmakhi;dargwa;1978;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
1;chabanmakhi;dargwa;1979;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
1;chabanmakhi;dargwa;1980;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1980;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1980;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;1;2;1;1;0;
0;chabanmakhi;dargwa;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1981;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
0;chabanmakhi;dargwa;1981;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
0;chabanmakhi;dargwa;1982;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
0;chabanmakhi;dargwa;1982;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1984;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1984;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
0;chabanmakhi;dargwa;1985;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
0;chabanmakhi;dargwa;1986;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1986;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1987;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;1;1;0;0;0;
1;chabanmakhi;dargwa;1987;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1988;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1991;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1991;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
1;chabanmakhi;dargwa;1991;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;1;2;1;1;0;
1;chabanmakhi;dargwa;1992;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
1;chabanmakhi;dargwa;1993;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1993;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
1;chabanmakhi;dargwa;1995;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1996;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;3;2;2;0;
0;chabanmakhi;dargwa;1996;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;2;1;1;0;
0;chabanmakhi;dargwa;1997;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chabanmakhi;dargwa;1997;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;1;2;1;1;0;
0;chabanmakhi;dargwa;1998;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;kum,dargwa,avar;0;1;0;0;0;
0;chuni;avar;1850;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;3;2;1;kum
0;chuni;avar;1870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;0;0;0;0;
0;chuni;avar;1870;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1873;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1880;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1884;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1886;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;3;2;1;kum
0;chuni;avar;1891;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
0;chuni;avar;1893;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;avar,tsudakhar,dargwa;0;4;3;2;1;mekegi
1;chuni;avar;1893;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1896;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;4;3;2;1;kum
0;chuni;avar;1896;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;3;2;1;kum
1;chuni;avar;1898;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
0;chuni;avar;1899;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;4;3;2;1;kum
0;chuni;avar;1900;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
0;chuni;avar;1900;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;5;4;2;2;kum,lak
0;chuni;avar;1900;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1900;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;3;2;1;lak
1;chuni;avar;1901;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1902;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;4;3;2;1;kum
0;chuni;avar;1902;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;5;4;2;2;kum,lak
0;chuni;avar;1905;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1906;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;avar,tsudakhar,dargwa;0;5;4;2;2;ingush,mekegi
1;chuni;avar;1906;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
1;chuni;avar;1906;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
1;chuni;avar;1907;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1908;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1908;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
0;chuni;avar;1909;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;3;2;1;lak
1;chuni;avar;1910;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1910;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;1;1;0;
1;chuni;avar;1910;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1912;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1912;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;4;3;2;1;kum
0;chuni;avar;1913;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1913;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;4;3;2;1;kum
0;chuni;avar;1914;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
0;chuni;avar;1914;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;4;3;2;1;lak
1;chuni;avar;1914;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1914;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;avar,tsudakhar,dargwa;0;3;3;2;1;mekegi
1;chuni;avar;1915;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1915;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1916;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;3;2;1;kum
0;chuni;avar;1917;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
1;chuni;avar;1917;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1917;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;0;0;0;0;
0;chuni;avar;1919;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;4;3;2;1;kum
0;chuni;avar;1919;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1920;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
1;chuni;avar;1920;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1920;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1920;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
1;chuni;avar;1922;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1923;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;3;2;1;kum
0;chuni;avar;1924;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;5;4;2;2;kum,lak
0;chuni;avar;1924;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
1;chuni;avar;1924;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1926;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
1;chuni;avar;1928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;0;0;0;0;
0;chuni;avar;1928;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
0;chuni;avar;1928;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1930;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;1;3;3;2;1;kum
1;chuni;avar;1930;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;2;2;2;0;
0;chuni;avar;1930;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
1;chuni;avar;1931;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;1;2;2;2;0;
0;chuni;avar;1933;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
1;chuni;avar;1933;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;1;0;0;0;
0;chuni;avar;1934;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;avar,tsudakhar,dargwa;0;3;2;2;0;
